subject,activity,dataset,set,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
uci_subject_21,sitting,UCI_HAR,train,0.27930372,-0.015093166,-0.11368238,-0.99565662,-0.98265128,-0.98357209,-0.99635699,-0.98417476,-0.9822416,-0.93852076
uci_subject_21,sitting,UCI_HAR,train,0.27896413,-0.012726456,-0.11011695,-0.99510406,-0.99044293,-0.9829408,-0.99586027,-0.99121119,-0.97995783,-0.93533411
uci_subject_21,sitting,UCI_HAR,train,0.27815559,-0.016447566,-0.11120136,-0.99589757,-0.98762782,-0.97810965,-0.99646362,-0.98705758,-0.97856413,-0.93533411
uci_subject_21,sitting,UCI_HAR,train,0.27682218,-0.017416841,-0.11113284,-0.99757059,-0.98803672,-0.97647743,-0.99787677,-0.98796753,-0.97687325,-0.9417162
uci_subject_21,sitting,UCI_HAR,train,0.27516244,-0.012068568,-0.1046351,-0.99586705,-0.98908336,-0.98874554,-0.99693089,-0.98771801,-0.98749483,-0.93847826
uci_subject_21,sitting,UCI_HAR,train,0.27648549,-0.016956156,-0.10688201,-0.99527554,-0.97845132,-0.98849616,-0.99604608,-0.97746471,-0.9887317,-0.93847826
uci_subject_21,sitting,UCI_HAR,train,0.27943964,-0.019260305,-0.11155385,-0.99648752,-0.97751561,-0.9780275,-0.9969482,-0.98016356,-0.97930222,-0.93856373
uci_subject_21,sitting,UCI_HAR,train,0.2777796,-0.014836893,-0.10866834,-0.99492401,-0.98346092,-0.9789036,-0.99616657,-0.98400265,-0.97984684,-0.93368001
uci_subject_21,sitting,UCI_HAR,train,0.27745207,-0.014947796,-0.1031552,-0.99270897,-0.98587382,-0.98381965,-0.99395687,-0.98548979,-0.98467917,-0.93368001
uci_subject_21,lying,UCI_HAR,train,0.070999584,-0.042099278,0.08233375,-0.77574566,-0.66404527,-0.25046695,-0.80015972,-0.70350229,-0.23493755,-0.9068789
uci_subject_21,lying,UCI_HAR,train,0.26233524,-0.016571156,-0.12938612,-0.95808783,-0.9427149,-0.87413822,-0.9594759,-0.94417748,-0.86265969,-0.9068789
uci_subject_21,lying,UCI_HAR,train,0.23705749,-0.024398495,-0.082125173,-0.97170203,-0.96880858,-0.96310919,-0.97297443,-0.96971544,-0.962986,-0.93447107
uci_subject_21,lying,UCI_HAR,train,0.26346261,-0.020051046,-0.099232243,-0.97564006,-0.98176702,-0.96285641,-0.97500898,-0.979739,-0.9581767,-0.92940295
uci_subject_21,lying,UCI_HAR,train,0.26899571,-0.018746349,-0.10483964,-0.97667561,-0.98281328,-0.96082797,-0.97689884,-0.981442,-0.95556677,-0.92936444
uci_subject_21,lying,UCI_HAR,train,0.27254363,-0.017667592,-0.10569924,-0.97358823,-0.9791738,-0.9619577,-0.97319638,-0.97696566,-0.95551271,-0.92544118
uci_subject_21,lying,UCI_HAR,train,0.28726469,-0.01571187,-0.11276829,-0.97442781,-0.98003837,-0.96212774,-0.9740256,-0.97859555,-0.95649325,-0.92544118
uci_subject_21,lying,UCI_HAR,train,0.27112093,-0.019740667,-0.10294991,-0.97749212,-0.981294,-0.96557256,-0.97741672,-0.98177067,-0.96179165,-0.92573011
uci_subject_21,lying,UCI_HAR,train,0.27837541,-0.017858358,-0.10627611,-0.97605564,-0.98072914,-0.96362396,-0.97448043,-0.9794682,-0.95641924,-0.92808382
uci_subject_21,lying,UCI_HAR,train,0.28107137,-0.016575117,-0.10955327,-0.97514754,-0.98122607,-0.96177817,-0.97524539,-0.97976351,-0.95912826,-0.92808382
uci_subject_21,lying,UCI_HAR,train,0.24593303,-0.021870476,-0.09449397,-0.98041256,-0.98247172,-0.96926906,-0.98117087,-0.98065416,-0.96903038,-0.9318117
uci_subject_21,lying,UCI_HAR,train,0.29014262,-0.014814768,-0.11572444,-0.96730635,-0.97783996,-0.96576821,-0.96667206,-0.97520089,-0.96203227,-0.91985893
uci_subject_21,lying,UCI_HAR,train,0.27626076,-0.018928167,-0.10151509,-0.9639445,-0.97168951,-0.95464417,-0.96180084,-0.96847893,-0.94659319,-0.91985893
uci_subject_21,lying,UCI_HAR,train,0.27150441,-0.01886848,-0.10403715,-0.96597799,-0.97007835,-0.94740787,-0.96434283,-0.96700758,-0.9371803,-0.92046868
uci_subject_21,lying,UCI_HAR,train,0.30491547,-0.011732548,-0.12431466,-0.98039411,-0.98352076,-0.97281069,-0.98078839,-0.98272954,-0.96912522,-0.92046868
uci_subject_21,lying,UCI_HAR,train,0.25629876,-0.020837853,-0.098935416,-0.97976622,-0.98282193,-0.98084474,-0.98042475,-0.98206276,-0.97966199,-0.92910795
uci_subject_21,lying,UCI_HAR,train,0.27364981,-0.018515678,-0.10527586,-0.9706047,-0.97728424,-0.96811723,-0.96898548,-0.97552239,-0.96498603,-0.92466607
uci_subject_21,lying,UCI_HAR,train,0.278236,-0.01872458,-0.10516755,-0.97291566,-0.97558991,-0.96594189,-0.97218947,-0.97381396,-0.9634736,-0.92466607
uci_subject_21,lying,UCI_HAR,train,0.26964699,-0.017710928,-0.10586736,-0.97815863,-0.97378459,-0.97032992,-0.97793826,-0.97156307,-0.96674927,-0.92401651
uci_subject_21,lying,UCI_HAR,train,0.022459037,-0.056728123,0.053845228,-0.53508094,-0.71134125,-0.46081936,-0.57892265,-0.74327635,-0.43611749,-0.82231856
uci_subject_21,lying,UCI_HAR,train,0.332179,-0.02801798,-0.12961867,-0.90921704,-0.87134664,-0.94258136,-0.91019883,-0.86719022,-0.94125991,-0.82609751
uci_subject_21,lying,UCI_HAR,train,0.24863349,-0.010619352,-0.10467198,-0.96706618,-0.93210153,-0.96863051,-0.97051243,-0.92893745,-0.97598184,-0.91963699
uci_subject_21,lying,UCI_HAR,train,0.25932632,-0.024585795,-0.1010151,-0.97447342,-0.95084114,-0.98069158,-0.97599871,-0.95784574,-0.98230281,-0.91963699
uci_subject_21,lying,UCI_HAR,train,0.26297221,-0.017181648,-0.10498668,-0.97464099,-0.96110603,-0.97960908,-0.97559157,-0.97075631,-0.98113334,-0.92807224
uci_subject_21,lying,UCI_HAR,train,0.28046439,-0.015669965,-0.10799441,-0.97633026,-0.98974874,-0.97950608,-0.97506198,-0.98949639,-0.97861329,-0.92807224
uci_subject_21,lying,UCI_HAR,train,0.27915732,-0.017497616,-0.10719673,-0.9760804,-0.99225189,-0.98424626,-0.97549151,-0.99187129,-0.98469108,-0.92574364
uci_subject_21,lying,UCI_HAR,train,0.27179687,-0.017218055,-0.10705553,-0.97621672,-0.99196198,-0.99248913,-0.97615874,-0.99120453,-0.99209287,-0.92574364
uci_subject_21,lying,UCI_HAR,train,0.27293446,-0.016882244,-0.10830954,-0.97154138,-0.99035511,-0.98948883,-0.97162602,-0.99028541,-0.98945277,-0.9166564
uci_subject_21,lying,UCI_HAR,train,0.28926434,-0.018034642,-0.11152437,-0.97064897,-0.99346013,-0.98589162,-0.97001803,-0.99368021,-0.98702695,-0.9166564
uci_subject_21,lying,UCI_HAR,train,0.27811117,-0.01870255,-0.10539624,-0.97429346,-0.99408035,-0.98383163,-0.97368605,-0.99356792,-0.9849563,-0.92438443
uci_subject_21,lying,UCI_HAR,train,0.27585216,-0.016050349,-0.10669718,-0.97449883,-0.98884408,-0.97940361,-0.97323746,-0.98868732,-0.97757744,-0.9182302
uci_subject_21,lying,UCI_HAR,train,0.28990135,-0.014704142,-0.11463359,-0.97781315,-0.98843661,-0.98146872,-0.97835417,-0.98779884,-0.97975512,-0.9182302
uci_subject_21,lying,UCI_HAR,train,0.27249336,-0.017440848,-0.10717239,-0.98416236,-0.98994532,-0.98712312,-0.98464061,-0.98890363,-0.98766216,-0.92309949
uci_subject_21,lying,UCI_HAR,train,0.25004102,-0.020015612,-0.099567016,-0.99283819,-0.99477017,-0.99124912,-0.99339898,-0.99396697,-0.99175505,-0.94429477
uci_subject_21,lying,UCI_HAR,train,0.28883387,-0.016802071,-0.11129067,-0.97482522,-0.99186316,-0.98237605,-0.97500283,-0.99095938,-0.98058085,-0.9176433
uci_subject_21,lying,UCI_HAR,train,0.28980038,-0.015475039,-0.11122412,-0.97037825,-0.98829974,-0.97627396,-0.9699057,-0.98772792,-0.97415713,-0.9176433
uci_subject_21,lying,UCI_HAR,train,0.27230982,-0.01684666,-0.10672662,-0.97833007,-0.98786126,-0.9801628,-0.97867084,-0.98690414,-0.97930991,-0.92552942
uci_subject_21,lying,UCI_HAR,train,0.27265049,-0.018543287,-0.10730106,-0.986944,-0.99121772,-0.98980739,-0.98809954,-0.98990538,-0.98897886,-0.93019039
uci_subject_21,lying,UCI_HAR,train,0.25522157,-0.018993775,-0.10243445,-0.99205214,-0.99313739,-0.99332478,-0.99322043,-0.99240318,-0.99368399,-0.93770899
uci_subject_21,lying,UCI_HAR,train,0.29668595,-0.014362683,-0.1149569,-0.97396583,-0.99319744,-0.98576669,-0.97310271,-0.99217426,-0.98366823,-0.91167817
uci_subject_21,lying,UCI_HAR,train,0.28368324,-0.017094359,-0.10999071,-0.96701162,-0.98814494,-0.97756444,-0.96518385,-0.98502413,-0.97376181,-0.91167817
uci_subject_21,lying,UCI_HAR,train,0.27183402,-0.018373102,-0.10629211,-0.97155727,-0.98956324,-0.98008245,-0.97040226,-0.98745497,-0.97840909,-0.92531456
uci_subject_21,lying,UCI_HAR,train,0.27775886,-0.01675109,-0.10940397,-0.97274341,-0.98958413,-0.98402926,-0.97169676,-0.98968819,-0.98418986,-0.92531456
uci_subject_21,lying,UCI_HAR,train,0.27697159,-0.017187445,-0.10906774,-0.97411086,-0.98849566,-0.98466639,-0.97347852,-0.98831669,-0.98339053,-0.92509207
uci_subject_21,walking,UCI_HAR,train,0.29701681,-0.086873361,-0.083972789,-0.34483074,-0.01305037,-0.25412345,-0.37936424,0.00010701674,-0.25101613,-0.23374675
uci_subject_21,walking,UCI_HAR,train,0.27822205,-0.036269581,-0.1002566,-0.30563916,0.029539712,-0.23181306,-0.33167784,0.053991547,-0.22753741,-0.043816092
uci_subject_21,walking,UCI_HAR,train,0.23244693,0.028060197,-0.097169114,-0.36458896,-0.01407894,-0.27315639,-0.3950009,-0.014370743,-0.27532511,-0.043816092
uci_subject_21,walking,UCI_HAR,train,0.36747999,0.0068332994,-0.12135047,-0.35255804,0.027237222,-0.1802546,-0.39488178,0.066737864,-0.18582897,-0.004046893
uci_subject_21,walking,UCI_HAR,train,0.27130194,-0.02255698,-0.093798827,-0.31267768,-0.043511518,-0.14964318,-0.35927584,-0.0085937156,-0.13711561,-0.004046893
uci_subject_21,walking,UCI_HAR,train,0.26335582,-0.04266959,-0.089628897,-0.31997535,-0.0092979861,-0.20652583,-0.34979227,5.9170004e-05,-0.1813528,-0.20815665
uci_subject_21,walking,UCI_HAR,train,0.26934417,-0.032164264,-0.12030366,-0.36414972,0.021633207,-0.25530526,-0.39475517,0.046829812,-0.25006346,-0.29883762
uci_subject_21,walking,UCI_HAR,train,0.2951976,0.013125655,-0.10768042,-0.37805697,-0.076045282,-0.29844492,-0.41217956,-0.052758367,-0.28875265,-0.096753944
uci_subject_21,walking,UCI_HAR,train,0.29437368,-0.023657563,-0.12116017,-0.32908358,-0.025534022,-0.30370128,-0.37122137,-0.018245774,-0.27330678,-0.096753944
uci_subject_21,walking,UCI_HAR,train,0.21068861,-0.042465633,-0.097732303,-0.32381134,-0.034196335,-0.23528891,-0.36246834,-0.030983684,-0.22291966,-0.10963812
uci_subject_21,walking,UCI_HAR,train,0.28351625,-0.027508073,-0.099577786,-0.28948842,0.0049523167,-0.1184837,-0.3440111,-0.011747336,-0.12180008,0.10431384
uci_subject_21,walking,UCI_HAR,train,0.26618739,0.00032359424,-0.11659637,-0.32343894,-0.023764799,-0.19627593,-0.39960267,-0.035119656,-0.19959296,0.10431384
uci_subject_21,walking,UCI_HAR,train,0.2980772,0.022145345,-0.092030655,-0.40439712,-0.14985604,-0.27673797,-0.44705354,-0.13375349,-0.27955025,-0.25871248
uci_subject_21,walking,UCI_HAR,train,0.34342125,-0.017452795,-0.10820979,-0.45023247,-0.070508134,-0.24192603,-0.48580538,-0.065979997,-0.2207602,-0.25871248
uci_subject_21,walking,UCI_HAR,train,0.18380282,-0.045790357,-0.073442008,-0.46347669,-0.088245818,-0.29948755,-0.51251005,-0.11787948,-0.283562,-0.37705264
uci_subject_21,walking,UCI_HAR,train,0.30026293,-0.037449555,-0.088810621,-0.39626627,-0.046434475,-0.21035388,-0.42330486,-0.057683966,-0.20628374,-0.28542551
uci_subject_21,walking,UCI_HAR,train,0.28281222,-0.037517758,-0.14474771,-0.39706639,0.027903845,-0.10698741,-0.42811692,0.011060909,-0.14016906,-0.28542551
uci_subject_21,walking,UCI_HAR,train,0.3077003,0.0011906518,-0.12077111,-0.44027015,-0.00011565921,-0.14820897,-0.47020383,-0.01021955,-0.20030693,-0.30879823
uci_subject_21,walking,UCI_HAR,train,0.29942652,-0.011364604,-0.10095908,-0.37912965,0.077754592,-0.23296421,-0.40544495,0.084746336,-0.22769578,-0.25852781
uci_subject_21,walking,UCI_HAR,train,0.22834396,-0.012850082,-0.064602472,-0.37881824,0.1017659,-0.20496048,-0.39885592,0.1078004,-0.17829565,-0.25852781
uci_subject_21,walking,UCI_HAR,train,0.28210206,-0.032247891,-0.099328146,-0.36580048,0.1323908,-0.14519232,-0.38506155,0.13803779,-0.15105766,-0.2167859
uci_subject_21,walking,UCI_HAR,train,0.28368382,-0.022701055,-0.10889074,-0.322196,0.20217907,-0.13332046,-0.36122104,0.2459824,-0.14230456,-0.062767357
uci_subject_21,walking,UCI_HAR,train,0.30421119,0.013697569,-0.1275995,-0.34618436,0.19388338,-0.13922818,-0.38333098,0.26325412,-0.11424851,-0.062767357
uci_subject_21,walking,UCI_HAR,train,0.2562091,-0.020442023,-0.12150776,-0.34828691,0.13746421,-0.16804556,-0.38494923,0.13520081,-0.14733235,-0.032960867
uci_subject_21,walking,UCI_HAR,train,0.24544629,-0.051812182,-0.080695611,-0.34717079,0.1017402,-0.12947203,-0.38567844,0.081838771,-0.11921268,-0.032960867
uci_subject_21,walking,UCI_HAR,train,0.26234225,-0.016215306,-0.11446522,-0.41520369,0.14611843,-0.10997274,-0.44212695,0.17141576,-0.11272968,-0.28917003
uci_subject_21,walking,UCI_HAR,train,0.33090986,0.0070460005,-0.10722246,-0.44319308,0.13342557,-0.16758621,-0.4790532,0.17699727,-0.15858319,-0.24759155
uci_subject_21,climbing_down,UCI_HAR,train,0.45859965,-0.060194201,-0.050947975,0.30765118,0.36437466,0.12454551,0.24765369,0.38971358,0.068104927,0.62453447
uci_subject_21,climbing_down,UCI_HAR,train,0.3775262,-0.018590038,-0.12865539,0.27178218,0.27382719,0.10375469,0.21339481,0.24789944,0.029321976,0.60107658
uci_subject_21,climbing_down,UCI_HAR,train,0.23966121,0.025556626,-0.12246159,0.18562353,0.30358683,0.079830942,0.12577755,0.26220573,-0.013003508,0.60107658
uci_subject_21,climbing_down,UCI_HAR,train,0.17965126,0.064376929,-0.068936817,0.1872549,0.29571287,0.11253346,0.1128203,0.30342529,0.0047846985,0.63531413
uci_subject_21,climbing_down,UCI_HAR,train,0.20198951,-0.0045509765,-0.068593054,0.12083156,0.31654657,0.11934648,0.024671116,0.20816896,-0.015620435,0.63531413
uci_subject_21,climbing_down,UCI_HAR,train,0.32596584,-0.094820058,-0.12225192,0.11384583,0.29607361,0.042581459,0.047091,0.25074078,-0.058284772,0.56182794
uci_subject_21,climbing_down,UCI_HAR,train,0.43451878,-0.07917514,-0.13709281,0.21057471,0.3133056,-0.10516041,0.15792904,0.33704651,-0.19861764,0.74780275
uci_subject_21,climbing_down,UCI_HAR,train,0.44307648,-0.0042983406,-0.0080409661,-0.065904319,0.062392238,-0.050952129,-0.13642834,0.080060171,-0.061780623,0.42313035
uci_subject_21,climbing_down,UCI_HAR,train,0.23892357,0.01770581,-0.14138316,0.06579102,0.16191275,-0.24598256,-0.01263635,0.18030623,-0.31426524,0.36150504
uci_subject_21,climbing_down,UCI_HAR,train,0.22950779,-0.0022425296,-0.11099134,0.10614829,0.29182278,-0.19498436,0.040400244,0.26753039,-0.3297165,0.36150504
uci_subject_21,climbing_down,UCI_HAR,train,0.22571228,-0.015722383,-0.10553341,0.095062899,0.34114544,-0.20826985,0.039813428,0.32453292,-0.33420084,0.44858912
uci_subject_21,climbing_down,UCI_HAR,train,0.40900157,-0.010253383,-0.11103867,0.23589396,0.53044767,-0.08236992,0.19841293,0.49972722,-0.18701293,0.5343256
uci_subject_21,climbing_down,UCI_HAR,train,0.41667577,-0.059574524,-0.15888918,0.27450615,0.5165289,0.047250984,0.24620087,0.51717506,-0.028839357,0.5343256
uci_subject_21,climbing_down,UCI_HAR,train,0.18402989,-0.044246104,-0.088211382,0.2446044,0.21824498,-0.15745982,0.19678329,0.24405619,-0.23630873,0.45196358
uci_subject_21,climbing_down,UCI_HAR,train,0.15947631,-0.013409862,-0.061203728,0.21311396,0.088153459,-0.41920451,0.1409028,0.08767941,-0.43301858,0.45196358
uci_subject_21,climbing_up,UCI_HAR,train,0.14842824,-0.095395775,-0.16044299,-0.27205422,0.029319794,-0.33160538,-0.29889269,0.0082122364,-0.34890451,-0.097507503
uci_subject_21,climbing_up,UCI_HAR,train,0.33407376,-0.018592512,-0.14623289,-0.28259783,-0.046544132,-0.26959932,-0.30069854,-0.073917103,-0.28812414,-0.28971767
uci_subject_21,climbing_up,UCI_HAR,train,0.31426577,-0.054812106,-0.14308925,-0.27821235,0.18540741,-0.30799863,-0.32915033,0.068564822,-0.30230696,-0.12410386
uci_subject_21,climbing_up,UCI_HAR,train,0.33776691,-0.030406776,-0.13738441,-0.29036239,0.20020344,-0.33433338,-0.36286521,0.11455194,-0.32780822,-0.12410386
uci_subject_21,climbing_up,UCI_HAR,train,0.27782292,-0.00074355491,-0.13275591,-0.34404424,0.056664451,-0.30058336,-0.41054048,0.04222102,-0.25847598,-0.12661629
uci_subject_21,climbing_up,UCI_HAR,train,0.23485805,-0.0087442345,-0.10285958,-0.3899789,0.08070594,-0.32835849,-0.4408631,0.038293933,-0.29234662,-0.30555748
uci_subject_21,climbing_up,UCI_HAR,train,0.29095023,-0.0065050365,-0.10608187,-0.39738816,0.018660023,-0.31367002,-0.44101548,-0.016543769,-0.30892626,-0.22448886
uci_subject_21,climbing_up,UCI_HAR,train,0.31772201,-0.0054337046,-0.1015359,-0.34707038,-0.044946325,-0.30715074,-0.39064971,-0.080916362,-0.29627285,-0.22448886
uci_subject_21,climbing_up,UCI_HAR,train,0.27550024,-0.017268793,-0.086976367,-0.33463805,-0.045428902,-0.32760213,-0.40614594,-0.082815363,-0.30949079,-0.10522443
uci_subject_21,climbing_up,UCI_HAR,train,0.14103679,-0.032108555,-0.21246097,-0.29820628,0.032592834,-0.25370281,-0.34420331,-0.024335035,-0.25061362,-0.1442663
uci_subject_21,climbing_up,UCI_HAR,train,0.18570989,-0.022455654,-0.12830616,-0.28767891,-0.032946084,-0.27871484,-0.30857097,-0.079618868,-0.28823172,-0.32276802
uci_subject_21,climbing_up,UCI_HAR,train,0.23761671,-0.00078211689,-0.11447594,-0.32633148,0.069662799,-0.22432128,-0.34332609,0.039623044,-0.25632706,-0.31096075
uci_subject_21,climbing_up,UCI_HAR,train,0.36710552,-0.0049324063,-0.10395978,-0.25375921,0.19250244,-0.21105355,-0.29356118,0.14820109,-0.27200213,-0.18144388
uci_subject_21,climbing_up,UCI_HAR,train,0.31598215,0.0042436696,-0.10763036,-0.23588172,0.10365071,-0.2918204,-0.2925795,0.012940622,-0.31757755,-0.17301285
uci_subject_21,climbing_up,UCI_HAR,train,0.29193822,-0.008619674,-0.11309009,-0.25879717,-0.01411173,-0.2551017,-0.30848908,-0.10074111,-0.24943389,-0.15749626
uci_subject_21,climbing_up,UCI_HAR,train,0.38163421,-0.033218282,-0.16409249,-0.23121077,-0.099500638,-0.20477742,-0.25487975,-0.13868056,-0.21788506,-0.15749626
uci_subject_21,climbing_up,UCI_HAR,train,0.28127662,-0.026686733,-0.15970929,-0.26599358,-0.083343181,-0.24778221,-0.2924374,-0.1280196,-0.27034182,-0.2540934
uci_subject_21,climbing_down,UCI_HAR,train,0.59744704,-0.0072118927,-0.060432332,0.2253032,0.11807072,-0.16892363,0.21005742,0.098706403,-0.23665306,0.43510214
uci_subject_21,climbing_down,UCI_HAR,train,0.27434218,-0.0090676213,-0.11833591,0.21701102,0.16696333,-0.23450789,0.16835345,0.11294999,-0.29831749,0.44253811
uci_subject_21,climbing_down,UCI_HAR,train,0.16862589,-0.011441907,-0.11640253,0.12042075,0.30544293,-0.063305483,0.032874585,0.29177873,-0.10875193,0.44253811
uci_subject_21,climbing_down,UCI_HAR,train,0.25796959,-0.017510466,-0.071072164,0.035749831,0.26880016,-0.058385829,-0.035157347,0.2184648,-0.10911414,0.34159622
uci_subject_21,climbing_down,UCI_HAR,train,0.34456319,-0.004790773,-0.092225188,0.08222921,0.26554466,-0.17693646,0.034017557,0.17613274,-0.24185108,0.34159622
uci_subject_21,climbing_down,UCI_HAR,train,0.22481717,0.0055025921,-0.12629873,0.13398729,0.33489957,-0.13338118,0.075864952,0.24110718,-0.19816897,0.30279892
uci_subject_21,climbing_down,UCI_HAR,train,0.21616981,-0.0083411028,-0.13907158,0.25268001,0.34196106,-0.09462653,0.21433591,0.2622636,-0.13180559,0.55875989
uci_subject_21,climbing_down,UCI_HAR,train,0.40343669,-0.043695932,-0.099911563,0.28630303,0.35018856,-0.15887467,0.28119041,0.31062355,-0.20604832,0.55875989
uci_subject_21,climbing_up,UCI_HAR,train,0.10533848,-0.036878618,-0.15996591,-0.2117222,0.031614102,-0.16923154,-0.25918254,-0.013231288,-0.14111426,0.048217567
uci_subject_21,climbing_up,UCI_HAR,train,0.26141234,-0.054718174,-0.13362514,-0.25983819,0.079018154,-0.19635971,-0.28976666,0.039020922,-0.17402419,-0.22447204
uci_subject_21,climbing_up,UCI_HAR,train,0.33057167,-0.032711201,-0.12031737,-0.31841299,0.060498873,-0.2092726,-0.33889279,0.037699551,-0.23067006,-0.33301226
uci_subject_21,climbing_up,UCI_HAR,train,0.30102972,-0.038042424,-0.11903863,-0.30289261,0.10405016,-0.27595895,-0.3361739,0.089136054,-0.2899871,-0.20235522
uci_subject_21,climbing_up,UCI_HAR,train,0.22110331,-0.066542677,-0.14914132,-0.21430291,0.20681088,-0.24976051,-0.2440383,0.13687718,-0.24723764,-0.1208833
uci_subject_21,climbing_up,UCI_HAR,train,0.18224771,-0.0036415942,-0.11791812,-0.17772686,0.25549489,-0.20242623,-0.2017704,0.17323281,-0.21356775,0.01968627
uci_subject_21,climbing_up,UCI_HAR,train,0.25833456,0.041019846,-0.10322594,-0.17338475,0.16327406,-0.20774633,-0.19879747,0.15530069,-0.19474136,0.01968627
uci_subject_21,climbing_up,UCI_HAR,train,0.35038213,0.016874996,-0.10848533,-0.17923135,0.078502666,-0.20155593,-0.20630543,0.060603996,-0.16830106,-0.19174678
uci_subject_21,standing,UCI_HAR,train,0.11123126,-0.1160069,0.013915393,-0.88927506,-0.8241131,-0.49572441,-0.8951887,-0.82180242,-0.41958647,-0.88142352
uci_subject_21,standing,UCI_HAR,train,0.23826529,-0.050625551,-0.21602065,-0.92143661,-0.77419616,-0.80733171,-0.93443233,-0.74982891,-0.79858223,-0.89692053
uci_subject_21,standing,UCI_HAR,train,0.29872992,0.0060582569,-0.14138971,-0.96390762,-0.86283832,-0.82424033,-0.97140329,-0.89716313,-0.8141629,-0.88892856
uci_subject_21,standing,UCI_HAR,train,0.2906314,0.0010814775,-0.12151812,-0.94328027,-0.77270186,-0.83515633,-0.95512129,-0.79342984,-0.83446063,-0.86878952
